,comment,likes,comment_published_at,video_title,video_published_at,video_url,month-year,lang,comment_sentiment
1808,"Governments demand taxes to fund governments. If people stopped buying taxed liquid fuels clearly the government will make up the lost income with taxing electricity. 
Governments also like to pointless taxes vehicle registration yearly for about $100 for a service that might cost $1 to operate the registry for one car for one year. It's why the police always want registration for a vehicle gotta get that tax, or even better a fine.

No on likes paying taxes but governments refuse to reduce service and cut costs. EVs will be equal income earners to liquid hydrocarbon fuels and that's no more unfair than any other energy tax.
It's a false equivalency to say that because liquid fuels are 11% taxed while electrics at 20% is double. Think of it like an average liquid fuel car brings the government $2000 in taxes so an average EV needs to bring in $2000 in taxes no matter what price they pay for electricity. Look forward to solar panels charging EVs to have a road tax applied to them and government inspectors coming by to check that your meter is accurate and huge fines if you cheat on your taxes. Not because the government hates EV as you falsely assert but because the government loves taxes.",0,2024-01-07 08:24:30-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.4206922762095928
1042,Why have an arrogant so and so do the review? Why have an obvious Tesla hater do the review? What's with the throw away comments? Its a form of arrogance beyond belief. The whole feel from the off is that the car is tolerated at best! Crazy. It really made for a hard watch. I am not after a Tesla fan boy doing the review but come on at least show some modicum of neutrality in what should be a review. Criticism for criticisms sake is not the way.,0,2024-01-31 06:31:40-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,January-2024,en,-0.8802259042859077
1831,"All slams and conspiracy theories aside,  states and municipalities toying figure out how to pay for infrastructure going forward.
It's a mess and there appears to be no plan or guidelines so people have to speak up and be heard or it won't get any better.",0,2024-01-06 10:05:07-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.8380305385217071
1950,"All the incentives and tax breaks for EVs can only last so long it's not long term sustainable. There will come to a point owning EVs will be cheaper even with the same taxes as ice vehicles.
I think it's better to remove all the EV incentives as soon as possible to let industry and consumers and invisible hand of the market work it out.",0,2024-01-05 12:41:36-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.6924831513315439
616,Great review very thorough nice shots with your gal,0,2024-01-05 17:53:04-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,January-2024,en,0.9602606613188982
1883,"EVs are a tax on the stupid, so they won't even notice they are being triple charged, let them pay. They are ones damaging the environment, they should pay extra!",0,2024-01-05 16:34:41-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.8946395451202989
1806,"States will fight tooth and nail and to stop EVs but ultimately they will lose, they'll just increasing suffering a bit in the short term for regular folks (sorry). Typically when a tax is added or increased it never goes away, basically meaning they're now changing the baseline for taxation on vehicles in the future. When the ICE vehicles inevitably disappear, the electric vehicles will continue to be sold and since there will be no ICE vehicles and the EVs have a higher tax rate, they have effectively but the taxation for every car on the road but they did it years before anyone was concerned about it and now accept it as the standard lol.",0,2024-01-07 13:23:20-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.6872468665242195
1055,It needs up a heads up display,0,2024-01-06 14:48:30-05:00,NEW 2024 Tesla Model 3 HIGHLAND Review: The Best Just Got Better?,2023-10-17 10:10:40-04:00,https://www.youtube.com/watch?v=z_3F98XIIKA,January-2024,en,-0.3101487308740616
1397,"Neither the Cybertruck or the Toyota bZ4x is the first vehicles to put steer-by-wire into a production car. Nissan did it with the Infiniti Q50 nearly 10 years ago, but where Toyota's new system is significantly different is that there's no shaft connecting the steering wheel to the wheels, just some wiring. The technology has been in production for quite some time.",0,2024-01-05 14:50:14-05:00,InsideEVs & Electrek say the Cybertruck is a DISASTROUS vanity project,2023-12-03 20:00:10-05:00,https://www.youtube.com/watch?v=NKHrYTyhtX0,January-2024,en,0.0656667985022068
1921,"Meh, these are tiny charges. Nothing to complain about relative to the UK. Over here in England I'm paying a yearly £570 ""road fund licence"" on my ICE car, £390 which wouldn't be applicable for an EV. There's also an additional charge at first registration which can be well over £2,000 depending on emissions. 
Summary: the Government is robbing us several times over.
I also pay 64 p a litre for petrol tax.
VAT is chargeable at a reduced rate of 5% for domestic use (= home charging) but the full 20% rate for commercial chargers.
On purchase if ANY car, VAT is payable at 20% of the pre tax purchase price.",0,2024-01-05 14:11:58-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.473306555300951
1389,Tesla and Elon musk will never fail..  the haters will to anything for them to tank.,0,2024-01-21 06:32:12-05:00,InsideEVs & Electrek say the Cybertruck is a DISASTROUS vanity project,2023-12-03 20:00:10-05:00,https://www.youtube.com/watch?v=NKHrYTyhtX0,January-2024,en,0.30676303803920746
1850,And just wait until you see what the insurance companies are going to do to EV owners.  Prolly in '25...but it's going to be a BIG whack on EV's because they are so dangerous with their li-ion.  Owners are not going to like not being able to even park them in many places because of their problems.,0,2024-01-05 22:58:05-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.7791382726281881
1894,China taxes an arm and a leg especially if youre a political prisoner,0,2024-01-05 15:44:06-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.7095694039016962
1939,"While some states may be imposing these taxes and fees to protect their ICE vehicle industries, it seems to me that the real goal for state governments is simply to leverage the EV transition as a way to get more revenue from vehicles in general. 
As all cars convert over time their tax revenue will go up.",1,2024-01-05 13:15:19-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,0.2243831753730774
1841,Red state stupidity.,0,2024-01-06 03:08:26-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.8612246364355087
1890,"As I have seen many comments here about heavy vehicles causing road damage I thought I should give the basic relevant fact:
Damage done to a semi-flexible road surface, i.e. asphalt, is as the 4.2 power of the axle weight.
So an 85,000 pound five axle semi does 20,000 times the damage of a 4,000 pound two axle car.",0,2024-01-05 16:06:51-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.30775173008441925
1975,We pay extra in many US states.  In most this is to compensate for the loss of state fuel taxes used to maintain roads. This makes sense to me. And a few hundred per year is not going to keep me from driving an EV.  I enjoy the performance and quiet from the electric drivetrain.  And I can charge at home from electricity produced from our solar system.  I don’t think I will ever go back to ICE vehicles.,0,2024-01-05 11:34:57-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,0.19511673599481583
804,shame it looks like shit!,0,2024-01-29 16:27:48-05:00,NEW Tesla Model S Plaid TRACK PACKAGE Review:  A 1020hp Game Changer | 4K,2023-10-14 08:00:23-04:00,https://www.youtube.com/watch?v=KuVHq39boj0,January-2024,sq,-0.9416925106197596
805,he really launched it for testing with 32 miles left? HAHAH nonsense,0,2024-01-26 15:38:32-05:00,NEW Tesla Model S Plaid TRACK PACKAGE Review:  A 1020hp Game Changer | 4K,2023-10-14 08:00:23-04:00,https://www.youtube.com/watch?v=KuVHq39boj0,January-2024,en,-0.6659195125102997
1929,"How about taxing super-rich, big companies like Apple or Google and things that we actually don't want instead? Like sugar in bread, transfats in fastfoods or overabused painkillers offered at every corner?",0,2024-01-05 13:42:36-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.6803801730275154
326,"No real blinker stalk? First it's the wiper, now it's the blinker. What's next? Gas pedal?",0,2024-01-11 06:28:47-05:00,New Tesla Model 3 2024 review.,2023-09-02 05:33:43-04:00,https://www.youtube.com/watch?v=F8KUdvmW2EQ,January-2024,en,-0.49500739946961403
1957,"That is the wrong way to look at it. In the US roadway construction on the federal level is financed by a tax on fuel. Since EVs owners don’t pay that tax it is fair that EV owners contribute to the maintenance of the road network. EVs are heavier than comparable ICE vehicles and therefore have larger tires that cause more wear and tear of public roads than comparable ICE vehicles. 

As to the exact amount that EV owners should pay that should be debated, etc. A flat annual fee is a simple way to try to remedy this imbalance in the taxation of users of the public road network.

There is no free lunch.",0,2024-01-05 12:11:44-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.5538374744355679
1839,"The Luddites are trying to undo the future.  We have to survive their destructive cognitive disabilities.
  Governments should be doing everything they can to enable EV and solar/passive energy adoption.  We are in a race can't lose. It can be done . Look at Germany's new energy profile and regime. 55% of energy now from passive and renewables. Carbon output now at 1950 emission levels.
    The richest nations should lead the de-carbonization and adoption of clean energy as we are the biggest contributors to pollution and global warming and we should help facilitate the poorer countries adoption of clean energy.",0,2024-01-06 03:49:45-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.49877041950821877
606,Nice the car aint bad either.,0,2024-01-20 13:37:27-05:00,2024 Tesla Model 3 Highland driving REVIEW,2023-10-27 07:00:09-04:00,https://www.youtube.com/watch?v=AKJwinM__nU,January-2024,en,0.9253720734268427
1874,I think you underestimate the rate of road destruction by cars. Some of the most pot-holed roads near me never carry large trucks. Holes still appear like mushrooms when it rains.,1,2024-01-05 18:06:30-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.8249928914010525
1932,nobody EVER called those from Kentucky smart....ever. MITCH McConnell comes from Kentucky how much worse can you get???,0,2024-01-05 13:31:55-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.9170152270235121
1889,"Oklahoma charges an additional $110 annually to register an electric car and $82 for plug-in hybrids, on top of the state’s regular registration fees, for passenger vehicles weighing 6,000 pounds or less. Furthermore, beginning in January 2024, Oklahoma will add a tax of three cents per kWh to charge an EV at every public charging station in the state",0,2024-01-05 16:08:01-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,2.053007483482361e-05
1793,Not really sure your opinion about what Kentucky does matters. They know what works for them. Enjoy living in your own country.,0,2024-01-08 21:31:24-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.5151226595044136
1787,Some folks are reluctant to drink the Kool Ade.,0,2024-01-11 23:45:20-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,-0.43929570354521275
1399,CyberTrash!,1,2024-01-02 18:10:03-05:00,InsideEVs & Electrek say the Cybertruck is a DISASTROUS vanity project,2023-12-03 20:00:10-05:00,https://www.youtube.com/watch?v=NKHrYTyhtX0,January-2024,en,-0.6096972227096558
1864,It's to boost the dealers,0,2024-01-05 20:04:04-05:00,The American state where electric cars get taxed 3 times,2024-01-05 07:00:47-05:00,https://www.youtube.com/watch?v=o9Yoz2wm3NE,January-2024,en,0.02160818874835968
